appid	positive_reviews	total_reviews	last_updated
958880	0	0	2019-07-24
958800	0	0	2019-07-24
958790	4	7	2019-07-24
958750	0	0	2019-07-24
958740	39	41	2019-07-24
958720	475	561	2019-07-24
958690	8	8	2019-07-24
958680	10	11	2019-07-24
958650	15	19	2019-07-24
958640	1	2	2019-07-24
958510	4	7	2019-07-24
958490	5	6	2019-07-24
958480	353	427	2019-07-24
958440	0	0	2019-07-24
958360	0	0	2019-07-24
958320	41	63	2019-07-24
958310	2	3	2019-07-24
958300	8	11	2019-07-24
958290	0	0	2019-07-24
958280	28	34	2019-07-24
958240	0	0	2019-07-24
958230	0	12	2019-07-24
958220	0	0	2019-07-24
958210	11	18	2019-07-24
958200	2	2	2019-07-24
958130	12	19	2019-07-24
958090	16	18	2019-07-24
958050	10	10	2019-07-24
957960	0	0	2019-07-24
957950	0	0	2019-07-24
957930	0	1	2019-07-24
957890	4	4	2019-07-24
957850	3	3	2019-07-24
957830	78	119	2019-07-24
957810	2	2	2019-07-24
957800	0	0	2019-07-24
957790	547	702	2019-07-24
957780	0	0	2019-07-24
957770	0	0	2019-07-24
957720	58	75	2019-07-24
957710	0	0	2019-07-24
957680	0	0	2019-07-24
957590	0	0	2019-07-24
957570	1	2	2019-07-24
957510	0	0	2019-07-24
957490	16	17	2019-07-24
957440	10	14	2019-07-24
957430	9	16	2019-07-24
957410	11	25	2019-07-24
957390	2	2	2019-07-24
957350	1	1	2019-07-24
957280	1	1	2019-07-24
957270	0	0	2019-07-24
957220	0	0	2019-07-24
957190	11	15	2019-07-24
957180	5	5	2019-07-24
957150	2	4	2019-07-24
957140	1	1	2019-07-24
957080	2	4	2019-07-24
957050	35	115	2019-07-24
956990	2	2	2019-07-24
956880	10	13	2019-07-24
956870	3	4	2019-07-24
956780	10	15	2019-07-24
956680	0	0	2019-07-24
956620	4	5	2019-07-24
956600	25	31	2019-07-24
956590	0	1	2019-07-24
956580	151	220	2019-07-24
956560	0	0	2019-07-24
956550	9	13	2019-07-24
956500	13	13	2019-07-24
956480	2	3	2019-07-24
956470	0	0	2019-07-24
956450	128	133	2019-07-24
956430	1	2	2019-07-24
956400	1	2	2019-07-24
956390	0	0	2019-07-24
956380	0	0	2019-07-24
956360	7	7	2019-07-24
956350	2	2	2019-07-24
956280	0	1	2019-07-24
956270	0	0	2019-07-24
956240	6	6	2019-07-24
956210	2	2	2019-07-24
956200	1	1	2019-07-24
956150	0	0	2019-07-24
956140	0	0	2019-07-24
956100	13	15	2019-07-24
956090	4	4	2019-07-24
956060	40	57	2019-07-24
956030	0	0	2019-07-24
956010	10	11	2019-07-24
956000	3	3	2019-07-24
955980	2	3	2019-07-24
955950	0	0	2019-07-24
955940	0	0	2019-07-24
955900	1976	3106	2019-07-24
955890	0	2	2019-07-24
955880	19	34	2019-07-24
955860	0	0	2019-07-24
955840	0	0	2019-07-24
955820	0	0	2019-07-24
955790	7	7	2019-07-24
955770	0	1	2019-07-24
955750	0	0	2019-07-24
955720	0	0	2019-07-24
955700	0	0	2019-07-24
955670	2	3	2019-07-24
955640	14	15	2019-07-24
955620	0	0	2019-07-24
955600	8	13	2019-07-24
955580	31	43	2019-07-24
955570	2	3	2019-07-24
955560	314	331	2019-07-24
955550	0	0	2019-07-24
955540	2	2	2019-07-24
955530	0	0	2019-07-24
955490	3	4	2019-07-24
955470	7	7	2019-07-24
955410	10	10	2019-07-24
955400	28	31	2019-07-24
955380	2	6	2019-07-24
955370	7	8	2019-07-24
955360	5	10	2019-07-24
955320	75	82	2019-07-24
955310	0	0	2019-07-24
955300	0	1	2019-07-24
955290	0	0	2019-07-24
955260	7	10	2019-07-24
955250	6	6	2019-07-24
955230	0	2	2019-07-24
955190	4	4	2019-07-24
955170	245	282	2019-07-24
955120	2	3	2019-07-24
955070	9	17	2019-07-24
955060	157	253	2019-07-24
955050	7859	8403	2019-07-24
955030	1	1	2019-07-24
955020	0	0	2019-07-24
954970	3	5	2019-07-24
954930	0	0	2019-07-24
954920	2	2	2019-07-24
954900	0	0	2019-07-24
954880	9	12	2019-07-24
954870	130	152	2019-07-24
954860	0	0	2019-07-24
954780	1	3	2019-07-24
954760	2	2	2019-07-24
954720	12	16	2019-07-24
954710	0	0	2019-07-24
954650	267	311	2019-07-24
954620	0	0	2019-07-24
954610	0	0	2019-07-24
954590	14	17	2019-07-24
954530	4	9	2019-07-24
954420	4	4	2019-07-24
954410	0	0	2019-07-24
954400	0	0	2019-07-24
954360	0	0	2019-07-24
954350	6	7	2019-07-24
954280	14	16	2019-07-24
954270	6	11	2019-07-24
954240	4	4	2019-07-24
954210	0	0	2019-07-24
954170	29	47	2019-07-24
954160	14	14	2019-07-24
954150	20	22	2019-07-24
954080	0	0	2019-07-24
954070	38	68	2019-07-24
954010	3	3	2019-07-24
954000	10	19	2019-07-24
953990	18	26	2019-07-24
953950	8	9	2019-07-24
953920	5	5	2019-07-24
953900	24	36	2019-07-24
953870	0	0	2019-07-24
953840	76	92	2019-07-24
953820	8	9	2019-07-24
953810	0	0	2019-07-24
953790	0	1	2019-07-24
953760	0	1	2019-07-24
953750	0	2	2019-07-24
953740	6	15	2019-07-24
953700	17	17	2019-07-24
953640	1	2	2019-07-24
953610	4	8	2019-07-24
953580	244	472	2019-07-24
953570	80	90	2019-07-24
953560	0	0	2019-07-24
953550	0	0	2019-07-24
953490	0	0	2019-07-24
953440	10	13	2019-07-24
953400	0	0	2019-07-24
953380	0	0	2019-07-24
953370	32	59	2019-07-24
953340	1	1	2019-07-24
953300	43	60	2019-07-24
953290	6	7	2019-07-24
953270	67	88	2019-07-24
953250	45	92	2019-07-24
953240	1	2	2019-07-24
953230	81	85	2019-07-24
953220	1	1	2019-07-24
953190	1	2	2019-07-24
953170	0	0	2019-07-24
953150	1	2	2019-07-24
953120	1	3	2019-07-24
953110	0	0	2019-07-24
953060	10	15	2019-07-24
953050	5	12	2019-07-24
953000	0	0	2019-07-24
952980	0	0	2019-07-24
952970	1	1	2019-07-24
952950	67	86	2019-07-24
952940	0	0	2019-07-24
952930	4	6	2019-07-24
952920	17	22	2019-07-24
952910	1	1	2019-07-24
952860	720	1237	2019-07-24
952850	1	3	2019-07-24
952710	0	0	2019-07-24
952680	2	3	2019-07-24
952600	0	0	2019-07-24
952560	0	0	2019-07-24
952530	0	1	2019-07-24
952510	4	7	2019-07-24
952460	33	48	2019-07-24
952430	0	0	2019-07-24
952420	135	140	2019-07-24
952400	2	4	2019-07-24
952370	0	0	2019-07-24
952330	3	3	2019-07-24
952290	0	0	2019-07-24
952270	0	0	2019-07-24
952250	874	978	2019-07-24
952240	0	0	2019-07-24
952230	2	3	2019-07-24
952200	0	0	2019-07-24
952140	0	0	2019-07-24
952130	8	11	2019-07-24
952120	16	26	2019-07-24
952090	27	43	2019-07-24
952050	7	7	2019-07-24
952040	920	1119	2019-07-24
952030	1	7	2019-07-24
952020	6	13	2019-07-24
952010	2	5	2019-07-24
952000	0	0	2019-07-24
951940	17	18	2019-07-24
951930	0	0	2019-07-24
951920	0	1	2019-07-24
951910	0	0	2019-07-24
951860	0	0	2019-07-24
951840	0	0	2019-07-24
951830	125	126	2019-07-24
951810	6	7	2019-07-24
951800	0	0	2019-07-24
951780	0	1	2019-07-24
951770	0	0	2019-07-24
951760	4	8	2019-07-24
951740	28	32	2019-07-24
951700	10	12	2019-07-24
951690	5	7	2019-07-24
951670	97	116	2019-07-24
951640	16	30	2019-07-24
951540	0	0	2019-07-24
951500	0	8	2019-07-24
951470	0	1	2019-07-24
951450	5	6	2019-07-24
951440	374	477	2019-07-24
951420	1	1	2019-07-24
951410	0	0	2019-07-24
951400	0	0	2019-07-24
951360	3	3	2019-07-24
951330	22	26	2019-07-24
951320	2	10	2019-07-24
951310	0	0	2019-07-24
951280	0	0	2019-07-24
951260	53	70	2019-07-24
951250	8	13	2019-07-24
951240	18	20	2019-07-24
951220	2	2	2019-07-24
951190	2	2	2019-07-24
951170	28	39	2019-07-24
951160	0	1	2019-07-24
951140	37	52	2019-07-24
951130	52	67	2019-07-24
951110	0	1	2019-07-24
951100	0	0	2019-07-24
951090	14	15	2019-07-24
951070	0	2	2019-07-24
951060	0	0	2019-07-24
951050	5	5	2019-07-24
951040	0	0	2019-07-24
951030	3	7	2019-07-24
951020	1	3	2019-07-24
951010	1	1	2019-07-24
951000	559	581	2019-07-24
950990	66	108	2019-07-24
950950	0	0	2019-07-24
950910	0	0	2019-07-24
950890	3	3	2019-07-24
950860	313	350	2019-07-24
950850	11	11	2019-07-24
950830	3	4	2019-07-24
950810	3	5	2019-07-24
950780	0	1	2019-07-24
950750	1	1	2019-07-24
950740	119	129	2019-07-24
950730	0	0	2019-07-24
950700	26	33	2019-07-24
950630	0	0	2019-07-24
950620	0	0	2019-07-24
950600	0	0	2019-07-24
950570	0	0	2019-07-24
950530	386	475	2019-07-24
950510	0	2	2019-07-24
950490	0	0	2019-07-24
950460	624	649	2019-07-24
950400	17	34	2019-07-24
950380	14	18	2019-07-24
950370	62	84	2019-07-24
950360	47	72	2019-07-24
950330	0	0	2019-07-24
950310	0	0	2019-07-24
950300	24	25	2019-07-24
950260	0	0	2019-07-24
950250	4	5	2019-07-24
950240	27	44	2019-07-24
950210	20	25	2019-07-24
950180	0	0	2019-07-24
950160	26	30	2019-07-24
950140	35	36	2019-07-24
950130	3	4	2019-07-24
950100	846	1724	2019-07-24
950050	51	71	2019-07-24
949990	19	21	2019-07-24
949970	146	222	2019-07-24
949960	16	26	2019-07-24
949930	0	1	2019-07-24
949910	7	12	2019-07-24
949890	13	17	2019-07-24
949880	6	12	2019-07-24
949860	0	0	2019-07-24
949830	0	0	2019-07-24
949820	2	2	2019-07-24
949810	0	3	2019-07-24
949800	7	12	2019-07-24
949790	42	45	2019-07-24
949770	8	8	2019-07-24
949710	3	12	2019-07-24
949700	1	4	2019-07-24
949690	59	116	2019-07-24
949680	0	0	2019-07-24
949670	10	11	2019-07-24
949630	13	20	2019-07-24
949600	0	0	2019-07-24
949570	0	0	2019-07-24
949530	24	29	2019-07-24
949520	0	1	2019-07-24
949510	1	1	2019-07-24
949500	6	12	2019-07-24
949450	0	0	2019-07-24
949420	16	25	2019-07-24
949390	14	14	2019-07-24
949380	36	44	2019-07-24
949370	83	85	2019-07-24
949330	0	0	2019-07-24
949290	234	251	2019-07-24
949210	13	19	2019-07-24
949170	2	4	2019-07-24
949150	2	3	2019-07-24
949130	0	0	2019-07-24
949090	0	0	2019-07-24
949070	5	5	2019-07-24
949060	189	193	2019-07-24
949050	18	39	2019-07-24
949030	16	18	2019-07-24
949000	94	116	2019-07-24
948990	34	35	2019-07-24
948960	0	0	2019-07-24
948950	0	0	2019-07-24
948940	0	0	2019-07-24
948900	0	0	2019-07-24
948880	0	0	2019-07-24
948840	12	15	2019-07-24
948830	191	202	2019-07-24
948790	0	0	2019-07-24
948770	40	43	2019-07-24
948740	0	0	2019-07-24
948730	5	6	2019-07-24
948720	8	14	2019-07-24
948710	15	21	2019-07-24
948690	1	2	2019-07-24
948660	3	3	2019-07-24
948650	0	1	2019-07-24
948640	0	0	2019-07-24
948630	334	398	2019-07-24
948510	9	30	2019-07-24
948490	0	0	2019-07-24
948470	8	12	2019-07-24
948460	23	25	2019-07-24
948420	10	10	2019-07-24
948370	0	0	2019-07-24
948350	1	1	2019-07-24
948340	3	3	2019-07-24
948330	1	2	2019-07-24
948320	35	52	2019-07-24
948270	0	0	2019-07-24
948240	6	7	2019-07-24
948220	10	11	2019-07-24
948200	0	2	2019-07-24
948120	0	4	2019-07-24
948100	35	35	2019-07-24
948080	12	22	2019-07-24
948070	3	5	2019-07-24
948020	31	33	2019-07-24
948000	0	0	2019-07-24
947970	4	5	2019-07-24
947960	1	1	2019-07-24
947940	0	0	2019-07-24
947890	0	0	2019-07-24
947880	1	1	2019-07-24
947830	1	3	2019-07-24
947600	321	352	2019-07-24
947580	3	4	2019-07-24
947560	0	0	2019-07-24
947540	0	0	2019-07-24
947530	12	19	2019-07-24
947500	0	0	2019-07-24
947490	2	2	2019-07-24
947470	2	3	2019-07-24
947460	0	0	2019-07-24
947450	7	7	2019-07-24
947430	9	9	2019-07-24
947400	0	0	2019-07-24
947390	0	0	2019-07-24
947350	0	0	2019-07-24
947340	0	0	2019-07-24
947330	1	1	2019-07-24
947310	1	3	2019-07-24
947300	461	506	2019-07-24
947290	19	20	2019-07-24
947270	2	3	2019-07-24
947260	0	0	2019-07-24
947250	4	4	2019-07-24
947240	4	5	2019-07-24
947230	0	0	2019-07-24
947120	21	24	2019-07-24
947110	0	0	2019-07-24
947080	0	0	2019-07-24
947070	0	0	2019-07-24
947060	0	0	2019-07-24
947040	0	0	2019-07-24
946990	0	0	2019-07-24
946980	0	0	2019-07-24
946950	1	1	2019-07-24
946920	0	0	2019-07-24
946860	0	0	2019-07-24
946810	0	1	2019-07-24
946800	23	41	2019-07-24
946790	0	0	2019-07-24
946780	37	40	2019-07-24
946770	0	0	2019-07-24
946720	0	0	2019-07-24
946700	7	7	2019-07-24
946690	5	5	2019-07-24
946680	0	0	2019-07-24
946670	0	0	2019-07-24
946660	69	78	2019-07-24
946650	70	89	2019-07-24
946610	75	82	2019-07-24
946600	1	22	2019-07-24
946560	30	30	2019-07-24
946550	15	25	2019-07-24
946500	2	5	2019-07-24
946490	32	48	2019-07-24
946460	12	14	2019-07-24
946400	0	1	2019-07-24
946380	25	30	2019-07-24
946370	0	0	2019-07-24
946360	0	0	2019-07-24
946340	12	13	2019-07-24
946330	0	0	2019-07-24
946300	3	3	2019-07-24
946240	0	0	2019-07-24
946210	0	3	2019-07-24
946200	3	6	2019-07-24
946190	1	1	2019-07-24
946170	2	2	2019-07-24
946160	0	0	2019-07-24
946090	282	322	2019-07-24
946080	1	2	2019-07-24
946070	2	4	2019-07-24
946060	0	0	2019-07-24
946040	106	134	2019-07-24
946010	44	51	2019-07-24
946000	6	6	2019-07-24
945950	0	0	2019-07-24
945920	14	16	2019-07-24
945910	0	3	2019-07-24
945890	6	12	2019-07-24
945880	4	7	2019-07-24
945870	0	0	2019-07-24
945850	2	6	2019-07-24
945820	0	1	2019-07-24
945740	0	0	2019-07-24
945710	0	0	2019-07-24
945700	2	7	2019-07-24
945680	0	0	2019-07-24
945630	0	0	2019-07-24
945620	0	0	2019-07-24
945610	26	38	2019-07-24
945590	5	7	2019-07-24
945580	12	12	2019-07-24
945570	0	0	2019-07-24
945550	0	0	2019-07-24
945530	1	1	2019-07-24
945520	28	34	2019-07-24
945500	6	7	2019-07-24
945490	27	31	2019-07-24
945460	101	119	2019-07-24
945440	46	50	2019-07-24
945390	3	3	2019-07-24
945360	354	383	2019-07-24
945340	25	26	2019-07-24
945310	4	4	2019-07-24
945240	8	8	2019-07-24
945160	0	0	2019-07-24
945140	37	51	2019-07-24
945110	1	4	2019-07-24
945100	4	4	2019-07-24
944960	0	0	2019-07-24
944920	0	0	2019-07-24
944910	4	4	2019-07-24
944860	1	3	2019-07-24
944840	2	4	2019-07-24
944830	2	2	2019-07-24
944810	13	14	2019-07-24
944770	2	5	2019-07-24
944740	4	7	2019-07-24
944730	3	4	2019-07-24
944720	0	0	2019-07-24
944710	6	7	2019-07-24
944690	6	7	2019-07-24
944650	9	11	2019-07-24
944640	0	0	2019-07-24
944630	19	25	2019-07-24
944620	0	0	2019-07-24
944610	5	6	2019-07-24
944590	12	12	2019-07-24
944560	1	7	2019-07-24
944550	1	7	2019-07-24
944530	8	9	2019-07-24
944500	2	3	2019-07-24
944450	13	17	2019-07-24
944440	12	12	2019-07-24
944430	0	0	2019-07-24
944420	0	2	2019-07-24
944380	3	7	2019-07-24
944370	31	50	2019-07-24
944340	20	22	2019-07-24
944340	20	22	2019-07-24
944330	82	112	2019-07-24
944300	3	3	2019-07-24
944260	0	0	2019-07-24
944250	0	0	2019-07-24
944220	402	412	2019-07-24
944200	1	1	2019-07-24
944180	0	0	2019-07-24
944120	112	151	2019-07-24
944110	142	236	2019-07-24
944100	8	11	2019-07-24
944030	1	1	2019-07-24
944020	77	79	2019-07-24
944010	299	318	2019-07-24
943980	99	109	2019-07-24
943970	1	3	2019-07-24
943960	18	32	2019-07-24
943950	5	5	2019-07-24
943920	3	3	2019-07-24
943900	10	12	2019-07-24
943880	0	0	2019-07-24
943860	10	12	2019-07-24
943810	23	29	2019-07-24
943710	0	0	2019-07-24
943700	4636	4777	2019-07-24
943680	4	9	2019-07-24
943670	2	9	2019-07-24
943640	13	36	2019-07-24
943630	2	14	2019-07-24
943590	4	4	2019-07-24
943520	4	4	2019-07-24
943510	7	7	2019-07-24
943440	0	1	2019-07-24
943410	35	39	2019-07-24
943390	128	153	2019-07-24
943380	89	120	2019-07-24
943290	12	15	2019-07-24
943270	0	0	2019-07-24
943260	0	0	2019-07-24
943230	4	6	2019-07-24
943210	0	0	2019-07-24
943190	16	16	2019-07-24
943170	48	55	2019-07-24
943150	0	0	2019-07-24
943140	0	0	2019-07-24
943130	41	83	2019-07-24
943100	46	66	2019-07-24
943080	0	2	2019-07-24
943040	0	0	2019-07-24
943030	1	4	2019-07-24
943010	15	15	2019-07-24
942970	6638	6948	2019-07-24
942930	249	277	2019-07-24
942920	0	1	2019-07-24
942910	0	0	2019-07-24
942900	26	29	2019-07-24
942870	0	0	2019-07-24
942850	66	68	2019-07-24
942840	0	0	2019-07-24
942800	21	23	2019-07-24
942770	0	2	2019-07-24
942760	6	10	2019-07-24
942600	60	68	2019-07-24
942580	8	16	2019-07-24
942560	0	0	2019-07-24
942550	0	0	2019-07-24
942520	3	3	2019-07-24
942510	51	72	2019-07-24
942490	0	0	2019-07-24
942480	2	8	2019-07-24
942440	0	0	2019-07-24
942370	0	0	2019-07-24
942340	0	0	2019-07-24
942320	11	16	2019-07-24
942310	19	37	2019-07-24
942300	10	15	2019-07-24
942270	43	50	2019-07-24
942250	7	9	2019-07-24
942220	0	0	2019-07-24
942200	17	17	2019-07-24
942140	845	1028	2019-07-24
942060	23	25	2019-07-24
942050	8	9	2019-07-24
942030	6	6	2019-07-24
942020	4	4	2019-07-24
942010	0	0	2019-07-24
941980	0	0	2019-07-24
941920	6	11	2019-07-24
941870	0	4	2019-07-24
941860	0	2	2019-07-24
941850	55	93	2019-07-24
941830	5	6	2019-07-24
941810	1	1	2019-07-24
941800	3	4	2019-07-24
941790	9	11	2019-07-24
941730	23	31	2019-07-24
941650	78	116	2019-07-24
941630	0	0	2019-07-24
941620	2	2	2019-07-24
941600	0	0	2019-07-24
941580	0	0	2019-07-24
941570	0	0	2019-07-24
941540	13	13	2019-07-24
941490	20	22	2019-07-24
941480	32	40	2019-07-24
941410	26	29	2019-07-24
941400	0	0	2019-07-24
941390	1	1	2019-07-24
941350	6	7	2019-07-24
941340	1	2	2019-07-24
941330	0	0	2019-07-24
941320	3	4	2019-07-24
941300	60	76	2019-07-24
941200	0	1	2019-07-24
941160	5	8	2019-07-24
941150	1	2	2019-07-24
941140	0	0	2019-07-24
941130	0	0	2019-07-24
941120	56	82	2019-07-24
941050	0	0	2019-07-24
941040	0	0	2019-07-24
941030	1	1	2019-07-24
941020	17	19	2019-07-24
941000	1	1	2019-07-24
940990	1	1	2019-07-24
940980	1	1	2019-07-24
940920	8	9	2019-07-24
940910	0	0	2019-07-24
940870	8	8	2019-07-24
940850	0	0	2019-07-24
940830	10	10	2019-07-24
940810	5	7	2019-07-24
940800	4	4	2019-07-24
940790	10	11	2019-07-24
940780	1	1	2019-07-24
940710	0	0	2019-07-24
940700	1	1	2019-07-24
940680	101	115	2019-07-24
940650	4	7	2019-07-24
940640	10	10	2019-07-24
940630	4	7	2019-07-24
940600	0	2	2019-07-24
940580	15	29	2019-07-24
940520	25	31	2019-07-24
940430	0	0	2019-07-24
940380	0	0	2019-07-24
940350	0	0	2019-07-24
940330	0	0	2019-07-24
940320	2	2	2019-07-24
940300	20	26	2019-07-24
940290	6	9	2019-07-24
940240	1	1	2019-07-24
940190	2	4	2019-07-24
940180	1	1	2019-07-24
940150	21	23	2019-07-24
940140	0	0	2019-07-24
940130	1	1	2019-07-24
940070	0	0	2019-07-24
939990	82	107	2019-07-24
939960	3245	4561	2019-07-24
939930	3	6	2019-07-24
939920	5	6	2019-07-24
939850	0	0	2019-07-24
939830	9	9	2019-07-24
939810	0	4	2019-07-24
939790	0	0	2019-07-24
939750	4	9	2019-07-24
939740	0	0	2019-07-24
939670	0	0	2019-07-24
939620	78	80	2019-07-24
939600	0	0	2019-07-24
939580	0	0	2019-07-24
939560	2	2	2019-07-24
939550	0	0	2019-07-24
939540	0	0	2019-07-24
939520	682	1205	2019-07-24
939510	889	1312	2019-07-24
939470	0	0	2019-07-24
939450	24	31	2019-07-24
939410	2	4	2019-07-24
939400	1307	1376	2019-07-24
939390	22	33	2019-07-24
939380	0	0	2019-07-24
939360	38	41	2019-07-24
939330	147	155	2019-07-24
939280	0	0	2019-07-24
939270	2	5	2019-07-24
939260	4	6	2019-07-24
939250	2	2	2019-07-24
939240	3	5	2019-07-24
939230	7	9	2019-07-24
939210	0	0	2019-07-24
939200	2	2	2019-07-24
939190	2	2	2019-07-24
939180	39	69	2019-07-24
939160	33	40	2019-07-24
939150	2	2	2019-07-24
939120	0	0	2019-07-24
939110	0	0	2019-07-24
939100	0	0	2019-07-24
939000	89	106	2019-07-24
938960	4	4	2019-07-24
938940	2	30	2019-07-24
938890	11	17	2019-07-24
938870	0	1	2019-07-24
938850	5	6	2019-07-24
938840	1	1	2019-07-24
938820	1	2	2019-07-24
938810	27	28	2019-07-24
938760	4	7	2019-07-24
938740	5	8	2019-07-24
938680	0	0	2019-07-24
938660	1	3	2019-07-24
938640	3	8	2019-07-24
938630	1	1	2019-07-24
938600	0	1	2019-07-24
938560	0	0	2019-07-24
938520	0	1	2019-07-24
938510	2	3	2019-07-24
938500	29	85	2019-07-24
938480	18	22	2019-07-24
938390	1	11	2019-07-24
938380	42	55	2019-07-24
938360	1	1	2019-07-24
938350	5	9	2019-07-24
938340	0	0	2019-07-24
938320	6	10	2019-07-24
938310	22	25	2019-07-24
938300	93	110	2019-07-24
938280	3	5	2019-07-24
938270	28	32	2019-07-24
938260	3	3	2019-07-24
938250	29	37	2019-07-24
938240	4	6	2019-07-24
938220	560	691	2019-07-24
938210	0	1	2019-07-24
938170	2	2	2019-07-24
938100	3	3	2019-07-24
938070	7	8	2019-07-24
938050	0	0	2019-07-24
938040	0	0	2019-07-24
938000	1	3	2019-07-24
937980	41	58	2019-07-24
937970	7	12	2019-07-24
937960	0	0	2019-07-24
937950	12	28	2019-07-24
937940	17	29	2019-07-24
937930	0	0	2019-07-24
937920	3	4	2019-07-24
937910	0	0	2019-07-24
937870	0	0	2019-07-24
937860	0	1	2019-07-24
937850	33	33	2019-07-24
937820	2	3	2019-07-24
937780	2	8	2019-07-24
937770	11	18	2019-07-24
937740	3	7	2019-07-24
937730	23	27	2019-07-24
937690	11	21	2019-07-24
937640	4	6	2019-07-24
937620	0	2	2019-07-24
937610	1	1	2019-07-24
937590	1	1	2019-07-24
937580	213	217	2019-07-24
937570	55	55	2019-07-24
937550	0	0	2019-07-24
937530	35	45	2019-07-24
937490	10	10	2019-07-24
937460	0	0	2019-07-24
937450	0	0	2019-07-24
937390	1	1	2019-07-24
937360	1	1	2019-07-24
937350	80	86	2019-07-24
937320	1	2	2019-07-24
937300	0	0	2019-07-24
937230	0	0	2019-07-24
937210	98	127	2019-07-24
937180	0	0	2019-07-24
937170	1975	2126	2019-07-24
937160	0	0	2019-07-24
937140	18	22	2019-07-24
937130	0	0	2019-07-24
937120	0	0	2019-07-24
937090	0	0	2019-07-24
937070	0	0	2019-07-24
937050	7	9	2019-07-24
937030	1	4	2019-07-24
937020	6	7	2019-07-24
936960	36	43	2019-07-24
936950	0	3	2019-07-24
936940	0	0	2019-07-24
936930	11	15	2019-07-24
936890	1	2	2019-07-24
936870	0	0	2019-07-24
936820	25	33	2019-07-24
936810	1	2	2019-07-24
936800	4	6	2019-07-24
936780	187	245	2019-07-24
936770	0	0	2019-07-24
936740	8	9	2019-07-24
936720	142	169	2019-07-24
936700	12	12	2019-07-24
936650	17	17	2019-07-24
936630	7	7	2019-07-24
936620	6	11	2019-07-24
936610	24	29	2019-07-24
936600	2	2	2019-07-24
936560	0	1	2019-07-24
936530	12	15	2019-07-24
936510	2	3	2019-07-24
936500	0	0	2019-07-24
936490	0	0	2019-07-24
936470	0	0	2019-07-24
936270	0	0	2019-07-24
936210	1	2	2019-07-24
936190	51	53	2019-07-24
936180	50	64	2019-07-24
936170	4	4	2019-07-24
936160	126	137	2019-07-24
936150	1	1	2019-07-24
936140	66	109	2019-07-24
936100	1	9	2019-07-24
936090	0	1	2019-07-24
936080	1	2	2019-07-24
936070	6	8	2019-07-24
936060	0	0	2019-07-24
936040	3	4	2019-07-24
936030	19	21	2019-07-24
936020	2	4	2019-07-24
936010	8	8	2019-07-24
936000	1	2	2019-07-24
935980	6	6	2019-07-24
935970	0	0	2019-07-24
